Brand,Model,Year,Fuel Type,Car Type,Price (USD)
Porsche,911,2023,Petrol,Sedan,114706
Porsche,911,2020,Hybrid,SUV,119015
Porsche,911,2020,Hybrid,Sedan,88799
Porsche,911,2023,Petrol,Sedan,92797
Porsche,911,2021,Diesel,SUV,85064
Porsche,911,2022,Hybrid,Electric,76776
Porsche,911,2024,Hybrid,Sedan,115467
Porsche,911,2022,Hybrid,Truck,66270
Porsche,911,2022,Diesel,SUV,117839
Porsche,911,2024,Diesel,Sedan,110211
Porsche,911,2023,Diesel,Coupe,73244
Porsche,911,2020,Diesel,SUV,68644
Porsche,911,2024,Hybrid,Coupe,72325
Porsche,911,2021,Electric,SUV,89162
Porsche,911,2021,Electric,Electric,94376
Porsche,911,2020,Electric,Truck,79098
Porsche,911,2022,Hybrid,Truck,66952
Porsche,911,2021,Diesel,SUV,92269
Porsche,911,2022,Hybrid,SUV,79006
Porsche,911,2022,Petrol,Electric,86713
Porsche,911,2023,Hybrid,Electric,61345
Porsche,911,2022,Hybrid,SUV,109768
Porsche,911,2021,Hybrid,Hatchback,72098
Porsche,911,2024,Diesel,Truck,81225
Porsche,911,2021,Diesel,Truck,101423
Porsche,911,2020,Electric,Truck,101198
Porsche,911,2021,Petrol,Hatchback,90370
Porsche,911,2023,Petrol,Electric,117514
Porsche,911,2023,Diesel,SUV,93465
Porsche,911,2023,Petrol,SUV,62441
Porsche,911,2021,Diesel,Truck,90023
Porsche,911,2022,Diesel,Sedan,61052
Porsche,911,2020,Diesel,Truck,118559
Porsche,911,2023,Electric,Truck,99945
Porsche,911,2023,Petrol,Electric,69507
Porsche,911,2024,Hybrid,Electric,105390
Porsche,911,2024,Petrol,Coupe,75295
Porsche,911,2020,Diesel,Coupe,99327
Porsche,911,2024,Petrol,Hatchback,118758
Porsche,911,2021,Hybrid,Hatchback,117514
Porsche,911,2021,Hybrid,Hatchback,105170
Porsche,911,2024,Petrol,SUV,66624
Porsche,911,2024,Hybrid,Electric,114764
Porsche,911,2022,Petrol,SUV,73307
Porsche,911,2020,Hybrid,Coupe,91386
Porsche,911,2024,Petrol,Sedan,74808
Porsche,911,2023,Electric,Sedan,77537
Porsche,911,2024,Petrol,SUV,119798
Porsche,911,2020,Petrol,Electric,67732
Porsche,911,2024,Hybrid,Hatchback,97856
Porsche,911,2021,Hybrid,Sedan,94142
Porsche,911,2020,Electric,Electric,100647
Porsche,911,2023,Electric,Truck,95982
Porsche,911,2023,Electric,Electric,88273
Porsche,911,2023,Hybrid,Electric,73258
Porsche,911,2023,Petrol,Truck,83469
Porsche,911,2024,Hybrid,Truck,81073
Porsche,911,2024,Electric,Coupe,89013
Porsche,911,2024,Electric,Hatchback,114890
Porsche,911,2021,Diesel,Truck,103132
Porsche,911,2024,Electric,Sedan,79786
Porsche,911,2022,Electric,Coupe,91428
Porsche,911,2023,Electric,Coupe,60877
Porsche,911,2022,Diesel,SUV,74061
Porsche,911,2023,Electric,SUV,81804
Porsche,911,2020,Petrol,Truck,96270
Porsche,911,2022,Diesel,Electric,109536
Porsche,911,2024,Electric,Sedan,87721
Porsche,911,2022,Hybrid,SUV,112097
Porsche,911,2021,Petrol,Truck,86077
Porsche,911,2022,Diesel,Sedan,82602
Porsche,911,2023,Hybrid,Sedan,112712
Porsche,911,2021,Electric,Hatchback,117388
Porsche,911,2024,Electric,SUV,118614
Porsche,911,2022,Hybrid,Hatchback,96100
Porsche,911,2024,Petrol,SUV,113112
Porsche,911,2022,Electric,Truck,70335
Porsche,911,2022,Diesel,Sedan,115998
Porsche,911,2020,Hybrid,Electric,66046
Porsche,911,2021,Hybrid,Coupe,89030
Porsche,911,2023,Diesel,Electric,105568
Porsche,911,2021,Electric,SUV,105626
Porsche,911,2024,Hybrid,Truck,95570
Porsche,911,2021,Hybrid,Coupe,88276
Porsche,911,2023,Electric,SUV,99767
Porsche,911,2024,Petrol,Sedan,72135
Porsche,911,2024,Petrol,Electric,74195
Porsche,911,2024,Petrol,Truck,89858
Porsche,911,2023,Diesel,SUV,78329
Porsche,911,2021,Electric,Truck,67069
Porsche,911,2021,Hybrid,SUV,114786
Porsche,911,2022,Hybrid,Coupe,66644
Porsche,911,2022,Electric,SUV,60007
Porsche,911,2024,Electric,Truck,65012
Porsche,911,2024,Hybrid,Sedan,110428
Porsche,911,2023,Hybrid,SUV,95871
Porsche,911,2021,Petrol,Sedan,80772
Porsche,911,2020,Petrol,Truck,92421
Porsche,911,2024,Diesel,Truck,103826
Porsche,911,2020,Diesel,Hatchback,65455
Porsche,911,2021,Diesel,Sedan,103581
Porsche,911,2021,Diesel,Hatchback,110396
Porsche,911,2020,Electric,Hatchback,74444
Porsche,911,2023,Diesel,Truck,77671
Porsche,911,2023,Petrol,Electric,73016
Porsche,911,2022,Petrol,Electric,99658
Porsche,911,2022,Petrol,Truck,82303
Porsche,911,2022,Hybrid,Electric,104161
Porsche,911,2024,Electric,Sedan,116270
Porsche,911,2022,Petrol,Sedan,103006
Porsche,911,2020,Electric,SUV,96076
Porsche,911,2023,Diesel,Sedan,61162
Porsche,911,2024,Electric,Electric,118832
Porsche,911,2022,Petrol,Coupe,60820
Porsche,911,2023,Diesel,SUV,74960
Porsche,911,2021,Diesel,Electric,100059
Porsche,911,2021,Petrol,Coupe,111295
Porsche,911,2022,Electric,Coupe,94855
Porsche,911,2023,Electric,Sedan,95301
Porsche,911,2023,Diesel,Coupe,66938
Porsche,911,2020,Petrol,SUV,105960
Porsche,911,2022,Diesel,Sedan,119906
Porsche,911,2022,Diesel,Electric,107708
Porsche,911,2022,Electric,Truck,74769
Porsche,911,2020,Hybrid,SUV,112800
Porsche,911,2024,Petrol,Coupe,100970
Porsche,911,2022,Petrol,Truck,79924
Porsche,911,2023,Petrol,Coupe,62825
Porsche,911,2020,Diesel,Electric,92975
Porsche,911,2020,Diesel,Coupe,77981
Porsche,911,2022,Electric,Coupe,62613
Porsche,911,2022,Electric,Sedan,105872
Porsche,911,2020,Petrol,Coupe,96219
Porsche,911,2024,Electric,Hatchback,110508
Porsche,911,2021,Diesel,Coupe,80820
Porsche,911,2024,Electric,Hatchback,76832
Porsche,911,2021,Petrol,Coupe,67446
Porsche,911,2022,Petrol,Truck,73304
Porsche,911,2020,Diesel,Electric,79283
Porsche,911,2023,Hybrid,Coupe,114287
Porsche,911,2023,Hybrid,Hatchback,81830
Porsche,911,2024,Petrol,Hatchback,70015
Porsche,911,2022,Diesel,Coupe,97099
Porsche,911,2022,Petrol,Coupe,97945
Porsche,911,2021,Petrol,Hatchback,93717
Porsche,911,2023,Hybrid,Hatchback,64219
Porsche,911,2020,Diesel,SUV,71646
Porsche,911,2023,Electric,Coupe,92695
Porsche,911,2024,Hybrid,SUV,110557
Porsche,911,2023,Diesel,Coupe,70772
Porsche,911,2020,Diesel,Electric,82243
Porsche,911,2024,Diesel,SUV,89983
Porsche,911,2021,Hybrid,Truck,85438
Porsche,911,2020,Petrol,Electric,91897
Porsche,911,2024,Diesel,Coupe,116109
Porsche,911,2022,Petrol,Sedan,114473
Porsche,911,2024,Electric,Sedan,91647
Porsche,911,2020,Diesel,Hatchback,95898
Porsche,911,2024,Electric,Truck,70826
Porsche,911,2021,Electric,Coupe,76284
Porsche,911,2021,Electric,SUV,97431
Porsche,911,2024,Electric,Coupe,78811
Porsche,911,2020,Electric,Truck,60819
Porsche,911,2024,Diesel,Hatchback,90608
Porsche,911,2024,Hybrid,Electric,76001
Porsche,911,2020,Petrol,Coupe,71291
Porsche,911,2022,Electric,Coupe,110148
Porsche,911,2020,Diesel,Hatchback,62936
Porsche,911,2022,Hybrid,Coupe,108329
Porsche,911,2022,Petrol,Sedan,89004
Porsche,911,2023,Petrol,Coupe,90984
Porsche,911,2021,Petrol,Electric,89349
Porsche,911,2024,Hybrid,Electric,73236
Porsche,911,2022,Electric,Truck,91056
Porsche,911,2021,Hybrid,Sedan,99016
Porsche,911,2020,Hybrid,Hatchback,113943
Porsche,911,2021,Diesel,SUV,68356
Porsche,911,2024,Diesel,SUV,68206
Porsche,911,2024,Hybrid,Truck,99019
Porsche,911,2022,Petrol,Sedan,108786
Porsche,911,2023,Diesel,Electric,82078
Porsche,911,2023,Petrol,Coupe,78512
Porsche,911,2021,Petrol,SUV,81948
Porsche,911,2020,Electric,Truck,88466
Porsche,911,2024,Hybrid,Coupe,78282
Porsche,911,2023,Diesel,Electric,119707
Porsche,911,2020,Hybrid,Hatchback,98493
Porsche,911,2022,Petrol,Truck,116003
Porsche,911,2022,Petrol,SUV,92105
Porsche,911,2023,Petrol,Truck,95643
Porsche,911,2023,Petrol,Hatchback,71973
Porsche,911,2021,Petrol,SUV,88273
Porsche,911,2022,Petrol,Truck,78034
Porsche,911,2020,Electric,Truck,86769
Porsche,911,2023,Diesel,Coupe,91375
Porsche,911,2021,Hybrid,Sedan,99700
Porsche,911,2023,Hybrid,Hatchback,60584
Porsche,911,2023,Hybrid,SUV,110920
Porsche,911,2021,Petrol,Sedan,115673
Porsche,911,2022,Hybrid,Hatchback,116781
Porsche,911,2022,Hybrid,Hatchback,68404
Porsche,911,2022,Diesel,Hatchback,101812
Porsche,911,2020,Electric,Hatchback,73183
Porsche,911,2024,Electric,Coupe,90163
Porsche,911,2020,Diesel,Truck,116290
Porsche,911,2023,Diesel,Hatchback,64913
Porsche,911,2022,Petrol,Sedan,108042
Porsche,911,2023,Diesel,Coupe,97665
Porsche,911,2022,Electric,SUV,119102
Porsche,911,2022,Electric,Hatchback,61761
Porsche,911,2020,Petrol,Hatchback,111273
Porsche,911,2020,Electric,Electric,79917
Porsche,911,2020,Petrol,Sedan,87032
Porsche,911,2024,Electric,SUV,76216
Porsche,911,2020,Petrol,Hatchback,109027
Porsche,911,2024,Electric,Truck,71184
Porsche,911,2024,Electric,Electric,70580
Porsche,911,2024,Hybrid,SUV,79195
Porsche,911,2022,Electric,Truck,92531
Porsche,911,2022,Electric,SUV,106004
Porsche,911,2022,Electric,SUV,76332
Porsche,911,2020,Petrol,Coupe,87006
Porsche,911,2021,Diesel,Truck,94853
Porsche,911,2024,Electric,Hatchback,98600
Porsche,911,2022,Diesel,Truck,70324
Porsche,911,2023,Petrol,Truck,87684
Porsche,911,2023,Diesel,SUV,87367
Porsche,911,2023,Electric,Electric,104422
Porsche,911,2024,Hybrid,SUV,100060
Porsche,911,2021,Diesel,Coupe,90204
Porsche,911,2020,Diesel,Electric,95265
Porsche,911,2021,Hybrid,Electric,103341
Porsche,911,2021,Hybrid,Hatchback,115645
Porsche,911,2021,Hybrid,Sedan,103400
Porsche,911,2020,Petrol,Electric,75759
Porsche,911,2022,Diesel,Truck,93319
Porsche,911,2021,Hybrid,Hatchback,69586
Porsche,911,2024,Petrol,Electric,69923
Porsche,911,2023,Petrol,Coupe,68686
Porsche,911,2022,Diesel,Coupe,62375
Porsche,911,2024,Electric,Coupe,90942
Porsche,911,2024,Petrol,Coupe,60043
Porsche,911,2023,Petrol,Hatchback,89012
Porsche,911,2021,Petrol,Truck,119200
Porsche,911,2021,Petrol,SUV,102896
Porsche,911,2023,Diesel,Sedan,113905
Porsche,911,2021,Hybrid,Coupe,110803
Porsche,911,2020,Diesel,Electric,74728
Porsche,911,2023,Electric,Electric,98248
Porsche,911,2024,Petrol,Electric,77819
Porsche,911,2023,Petrol,Truck,92284
Porsche,911,2022,Diesel,SUV,92957
Porsche,911,2023,Petrol,Sedan,114730
Porsche,911,2021,Diesel,Truck,82664
Porsche,911,2023,Petrol,Sedan,93747
Porsche,911,2023,Petrol,Truck,97127
Porsche,911,2021,Electric,Truck,117936
Porsche,911,2023,Diesel,Coupe,116051
Porsche,911,2021,Hybrid,SUV,63388
Porsche,911,2024,Diesel,Electric,105668
Porsche,911,2021,Diesel,Sedan,74580
Porsche,911,2020,Diesel,Electric,85010
Porsche,911,2020,Petrol,Sedan,74241
Porsche,911,2022,Hybrid,Truck,113725
Porsche,911,2024,Diesel,Electric,69641
Porsche,911,2023,Hybrid,SUV,106730
Porsche,911,2023,Hybrid,Electric,100111
Porsche,911,2022,Petrol,SUV,84699
Porsche,911,2020,Diesel,Coupe,104031
Porsche,911,2020,Hybrid,Electric,74268
Porsche,911,2021,Hybrid,Electric,100325
Porsche,911,2024,Hybrid,Electric,103565
Porsche,911,2020,Electric,Coupe,104145
Porsche,911,2024,Hybrid,SUV,114026
Porsche,911,2022,Diesel,Coupe,75697
Porsche,911,2021,Petrol,Coupe,113053
Porsche,911,2022,Hybrid,SUV,109867
Porsche,911,2022,Diesel,Coupe,63493
Porsche,911,2023,Electric,Truck,119743
Porsche,911,2024,Electric,Truck,113814
Porsche,911,2020,Petrol,Truck,89107
Porsche,911,2024,Hybrid,Hatchback,102369
Porsche,911,2020,Electric,Sedan,62833
Porsche,911,2024,Petrol,Hatchback,68549
Porsche,911,2020,Hybrid,Truck,95289
Porsche,911,2024,Diesel,SUV,113990
Porsche,911,2020,Hybrid,SUV,106070
Porsche,911,2023,Electric,Electric,107513
Porsche,911,2024,Hybrid,Coupe,63171
Porsche,911,2023,Diesel,Truck,65357
Porsche,911,2021,Diesel,Truck,116664
Porsche,911,2024,Diesel,Sedan,74360
Porsche,911,2022,Electric,Coupe,119949
Porsche,911,2023,Diesel,Electric,87466
Porsche,911,2023,Diesel,Coupe,95259
Porsche,911,2021,Diesel,Hatchback,81144
Porsche,911,2023,Petrol,Truck,82261
Porsche,911,2021,Petrol,Hatchback,103344
Porsche,911,2020,Petrol,Electric,60486
Porsche,911,2024,Diesel,SUV,85485
Porsche,911,2021,Diesel,Coupe,80717
Porsche,911,2020,Petrol,SUV,115735
Porsche,911,2021,Diesel,Electric,107547
Porsche,911,2020,Hybrid,SUV,71150
Porsche,911,2023,Hybrid,Coupe,61274
Porsche,911,2023,Diesel,Sedan,88849
Porsche,911,2023,Petrol,Coupe,89439
Porsche,911,2022,Diesel,Sedan,115522
Porsche,911,2022,Diesel,Sedan,116905
Porsche,911,2020,Hybrid,Sedan,73834
Porsche,911,2024,Hybrid,Sedan,76298
Porsche,911,2021,Hybrid,SUV,114863
Porsche,911,2021,Electric,Electric,82084
Porsche,911,2024,Electric,Electric,61584
Porsche,911,2023,Diesel,SUV,91426
Porsche,911,2021,Hybrid,SUV,95918
Porsche,911,2021,Petrol,Electric,110427
Porsche,911,2024,Hybrid,Truck,98730
Porsche,911,2020,Electric,Hatchback,101129
Porsche,911,2022,Hybrid,SUV,60161
Porsche,911,2022,Diesel,Truck,119506
Porsche,911,2024,Electric,SUV,73957
Porsche,911,2021,Hybrid,Truck,65681
Porsche,911,2021,Electric,SUV,99939
Porsche,911,2023,Petrol,Sedan,78111
Porsche,911,2021,Petrol,Electric,92163
Porsche,911,2021,Hybrid,Coupe,108802
Porsche,911,2023,Electric,Sedan,90384
Porsche,911,2021,Electric,Sedan,86305
Porsche,911,2023,Electric,Coupe,95041
Porsche,911,2022,Electric,Sedan,88697
Porsche,911,2023,Electric,Electric,75363
Porsche,911,2022,Electric,Hatchback,116233
Porsche,911,2020,Hybrid,Hatchback,87250
Porsche,911,2021,Diesel,Truck,97265
Porsche,911,2022,Diesel,Electric,79101
Porsche,911,2021,Diesel,Coupe,88164
Porsche,911,2024,Petrol,Sedan,97268
Porsche,911,2023,Diesel,Hatchback,108096
Porsche,911,2020,Diesel,Truck,83385
Porsche,911,2024,Hybrid,Truck,73227
Porsche,911,2020,Hybrid,SUV,106973
Porsche,911,2020,Electric,Coupe,69084
Porsche,911,2022,Petrol,SUV,118538
Porsche,911,2021,Electric,Coupe,92126
Porsche,911,2021,Diesel,Hatchback,99099
Porsche,911,2022,Diesel,Electric,66909
Porsche,911,2022,Electric,Electric,70358
Porsche,911,2022,Petrol,Truck,91604
Porsche,911,2024,Petrol,Truck,109582
Porsche,911,2024,Petrol,Hatchback,67866
Porsche,911,2023,Hybrid,Truck,81921
Porsche,911,2023,Petrol,Electric,96503
Porsche,911,2024,Petrol,Electric,100812
Porsche,911,2020,Petrol,Coupe,86411
Porsche,911,2020,Petrol,Coupe,106330
Porsche,911,2022,Hybrid,Hatchback,112461
Porsche,911,2023,Diesel,Electric,105786
Porsche,911,2024,Diesel,Truck,68381
Porsche,911,2024,Petrol,Truck,107883
Porsche,911,2021,Electric,Truck,63726
Porsche,911,2021,Electric,SUV,91641
Porsche,911,2023,Hybrid,Coupe,92487
Porsche,911,2021,Diesel,Electric,81472
Porsche,911,2021,Diesel,Hatchback,110555
Porsche,911,2021,Electric,Truck,114537
Porsche,911,2022,Petrol,SUV,98227
Porsche,911,2023,Electric,Hatchback,98470
Porsche,911,2021,Petrol,Truck,65180
Porsche,911,2022,Hybrid,SUV,74099
Porsche,911,2022,Hybrid,Coupe,93142
Porsche,911,2020,Electric,Coupe,93775
Porsche,911,2020,Diesel,SUV,63057
Porsche,911,2021,Electric,SUV,89311
Porsche,911,2021,Hybrid,Coupe,119656
Porsche,911,2022,Hybrid,Coupe,82348
Porsche,911,2023,Electric,Coupe,77121
Porsche,911,2022,Petrol,Truck,75320
Porsche,911,2021,Electric,Electric,112173
Porsche,911,2023,Petrol,Hatchback,66432
Porsche,911,2023,Petrol,Electric,80080
Porsche,911,2022,Diesel,Electric,99996
Porsche,911,2023,Electric,Sedan,63156
Porsche,911,2020,Petrol,Electric,67455
Porsche,911,2021,Electric,Sedan,80506
Porsche,911,2024,Petrol,Electric,108756
Porsche,911,2022,Hybrid,Electric,102941
Porsche,911,2024,Electric,SUV,113412
Porsche,911,2020,Hybrid,Electric,77315
Porsche,911,2021,Diesel,Sedan,68046
Porsche,911,2021,Diesel,Sedan,116241
Porsche,911,2021,Petrol,Truck,119159
Porsche,911,2020,Electric,Sedan,82397
Porsche,911,2020,Diesel,Truck,83288
Porsche,911,2020,Petrol,Electric,72836
Porsche,911,2021,Hybrid,Coupe,71316
Porsche,911,2020,Diesel,Electric,82230
Porsche,911,2021,Diesel,Electric,65396
Porsche,911,2024,Hybrid,Hatchback,94753
Porsche,911,2020,Diesel,SUV,76693
Porsche,911,2020,Diesel,SUV,111202
Porsche,911,2022,Electric,Hatchback,94456
Porsche,911,2023,Hybrid,Electric,67356
Porsche,911,2023,Electric,Coupe,68798
Porsche,911,2021,Hybrid,SUV,81833
Porsche,911,2022,Hybrid,SUV,96477
Porsche,911,2021,Petrol,Electric,90817
Porsche,911,2020,Hybrid,Truck,92866
Porsche,911,2020,Petrol,Hatchback,83926
Porsche,911,2022,Diesel,Electric,118065
Porsche,911,2021,Diesel,Electric,87361
Porsche,911,2020,Petrol,Coupe,89834
Porsche,911,2024,Hybrid,Sedan,114832
Porsche,911,2022,Petrol,Hatchback,114580
Porsche,911,2020,Hybrid,Sedan,112714
Porsche,911,2023,Petrol,Coupe,77524
Porsche,911,2022,Petrol,Hatchback,103140
Porsche,911,2024,Petrol,Electric,87803
Porsche,911,2024,Petrol,Sedan,86088
Porsche,911,2022,Electric,Coupe,118710
Porsche,911,2023,Diesel,Truck,111657
Porsche,911,2024,Diesel,Sedan,70654
Porsche,911,2021,Petrol,Sedan,72625
Porsche,911,2020,Diesel,SUV,109917
Porsche,911,2024,Electric,Truck,63784
Porsche,911,2022,Hybrid,Electric,100811
Porsche,911,2024,Petrol,Coupe,70496
Porsche,911,2024,Electric,Coupe,110080
Porsche,911,2022,Electric,Sedan,110944
Porsche,911,2023,Hybrid,Truck,61603
Porsche,911,2020,Diesel,Electric,109526
Porsche,911,2024,Diesel,SUV,71317
Porsche,911,2023,Diesel,SUV,96956
Porsche,911,2021,Electric,Sedan,89940
Porsche,911,2024,Electric,Sedan,96668
Porsche,911,2021,Diesel,Hatchback,61701
Porsche,911,2022,Electric,SUV,107721
Porsche,911,2022,Hybrid,SUV,113796
Porsche,911,2022,Hybrid,Sedan,63501
Porsche,911,2023,Petrol,Electric,117611
Porsche,911,2024,Petrol,Electric,110642
Porsche,911,2020,Petrol,Coupe,111813
Porsche,911,2023,Electric,Electric,93650
Porsche,911,2021,Hybrid,Sedan,114935
Porsche,911,2023,Diesel,SUV,63437
Porsche,911,2023,Petrol,Coupe,72239
Porsche,911,2022,Diesel,SUV,98240
Porsche,911,2021,Hybrid,SUV,67652
Porsche,911,2021,Petrol,Electric,84623
Porsche,911,2024,Petrol,Electric,61450
Porsche,911,2020,Petrol,SUV,61014
Porsche,911,2020,Hybrid,Hatchback,88416
Porsche,911,2021,Hybrid,SUV,80041
Porsche,911,2024,Petrol,Coupe,107412
Porsche,911,2020,Electric,SUV,62347
Porsche,911,2020,Electric,Truck,68275
Porsche,911,2021,Electric,Truck,84919
Porsche,911,2020,Electric,Truck,79516
Porsche,911,2024,Hybrid,Electric,101344
Porsche,911,2020,Petrol,Coupe,97196
Porsche,911,2022,Hybrid,Sedan,117700
Porsche,911,2023,Hybrid,Truck,68905
Porsche,911,2022,Diesel,Truck,117868
Porsche,911,2021,Diesel,SUV,60523
Porsche,911,2020,Electric,Hatchback,117315
Porsche,911,2021,Hybrid,SUV,79356
Porsche,911,2023,Diesel,Hatchback,111604
Porsche,911,2021,Diesel,Sedan,106365
Porsche,911,2024,Electric,Sedan,101709
Porsche,911,2022,Diesel,Sedan,89266
Porsche,911,2021,Diesel,Electric,62412
Porsche,911,2024,Petrol,Sedan,110740
Porsche,911,2023,Diesel,Hatchback,113821
Porsche,911,2024,Diesel,Hatchback,61171
Porsche,911,2021,Petrol,SUV,101827
Porsche,911,2022,Petrol,SUV,101662
Porsche,911,2022,Petrol,Coupe,81262
Porsche,911,2021,Diesel,Coupe,83813
Porsche,911,2020,Electric,Hatchback,92998
Porsche,911,2020,Hybrid,SUV,88084
Porsche,911,2021,Petrol,Truck,75142
Porsche,911,2020,Diesel,Truck,103759
Porsche,911,2020,Diesel,Sedan,92153
Porsche,911,2021,Hybrid,Hatchback,66035
Porsche,911,2021,Petrol,Truck,80944
Porsche,911,2021,Diesel,Coupe,106702
Porsche,911,2024,Electric,Coupe,78910
Porsche,911,2022,Petrol,SUV,104454
Porsche,911,2023,Electric,Coupe,114638
Porsche,911,2020,Electric,Sedan,70446
Porsche,911,2020,Hybrid,Sedan,64207
Porsche,911,2024,Hybrid,SUV,117564
Porsche,911,2020,Petrol,SUV,77027
Porsche,911,2022,Diesel,Hatchback,69984
Porsche,911,2023,Electric,Coupe,91465
Porsche,911,2024,Hybrid,SUV,82154
Porsche,911,2020,Diesel,Coupe,61563
Porsche,911,2024,Diesel,Truck,105551
Porsche,911,2024,Diesel,Coupe,78045
Porsche,911,2020,Hybrid,Coupe,75680
Porsche,911,2020,Petrol,Electric,70684
Porsche,911,2021,Electric,Coupe,67251
Porsche,911,2022,Electric,Truck,64010
Porsche,911,2022,Electric,Coupe,97387
Porsche,911,2020,Petrol,Truck,78039
Porsche,911,2022,Petrol,Truck,97462
Porsche,911,2021,Diesel,Hatchback,73128
Porsche,911,2023,Diesel,Coupe,106305
Porsche,911,2022,Diesel,Hatchback,94983
Porsche,911,2023,Diesel,SUV,113213
Porsche,911,2022,Diesel,Truck,119454
Porsche,911,2021,Diesel,Hatchback,91112
Porsche,911,2022,Electric,Hatchback,106341
Porsche,911,2023,Diesel,Truck,64100
Porsche,911,2023,Petrol,Coupe,82468
Porsche,911,2020,Hybrid,Truck,87253
Porsche,911,2024,Petrol,Electric,112487
Porsche,911,2021,Petrol,SUV,98140
Porsche,911,2021,Diesel,Hatchback,105075
Porsche,911,2024,Diesel,Hatchback,91259
Porsche,911,2022,Diesel,Truck,67197
Porsche,911,2022,Hybrid,Sedan,115885
Porsche,911,2024,Electric,Electric,115382
Porsche,911,2024,Petrol,SUV,98549
Porsche,911,2021,Petrol,Coupe,104075
Porsche,911,2023,Hybrid,Hatchback,61611
Porsche,911,2023,Hybrid,Sedan,114304
Porsche,911,2023,Diesel,Hatchback,79987
Porsche,911,2021,Diesel,Hatchback,81766
Porsche,911,2021,Diesel,Electric,114014
Porsche,911,2022,Diesel,Truck,68155
Porsche,911,2024,Hybrid,Truck,88251
Porsche,911,2023,Electric,Sedan,81004
Porsche,911,2021,Diesel,Hatchback,74557
Porsche,911,2021,Electric,Electric,91171
Porsche,911,2022,Diesel,Truck,70147
Porsche,911,2023,Petrol,Electric,74373
Porsche,911,2023,Electric,Hatchback,91319
Porsche,911,2022,Hybrid,Truck,75199
Porsche,911,2023,Hybrid,Coupe,67293
Porsche,911,2024,Petrol,Sedan,109495
Porsche,911,2024,Petrol,Hatchback,112047
Porsche,911,2021,Hybrid,Truck,67704
Porsche,911,2020,Diesel,SUV,62383
Porsche,911,2020,Electric,SUV,86802
Porsche,911,2023,Electric,Sedan,86216
Porsche,911,2022,Hybrid,Coupe,104602
Porsche,911,2021,Diesel,Truck,104837
Porsche,911,2021,Petrol,SUV,114198
Porsche,911,2022,Electric,Hatchback,65142
Porsche,911,2023,Diesel,Coupe,115044
Porsche,911,2021,Hybrid,SUV,74331
Porsche,911,2021,Diesel,Sedan,60475
